sub_path,target
output/preprocessed_image\E\E432.jpg,4.0
output/preprocessed_image\P\P410.jpg,15.0
output/preprocessed_image\O\O466.jpg,14.0
output/preprocessed_image\N\N83.jpg,13.0
output/preprocessed_image\S\S328.jpg,18.0
output/preprocessed_image\P\P214.jpg,15.0
output/preprocessed_image\E\E139.jpg,4.0
output/preprocessed_image\Q\Q191.jpg,16.0
output/preprocessed_image\O\O177.jpg,14.0
output/preprocessed_image\Z\Z289.jpg,25.0
output/preprocessed_image\U\U206.jpg,20.0
output/preprocessed_image\S\S13.jpg,18.0
output/preprocessed_image\V\V445.jpg,21.0
output/preprocessed_image\A\A128.jpg,0.0
output/preprocessed_image\P\P26.jpg,15.0
output/preprocessed_image\nothing\nothing383.jpg,26.0
output/preprocessed_image\S\S417.jpg,18.0
output/preprocessed_image\F\F362.jpg,5.0
output/preprocessed_image\C\C122.jpg,2.0
output/preprocessed_image\A\A396.jpg,0.0
output/preprocessed_image\F\F29.jpg,5.0
output/preprocessed_image\Q\Q447.jpg,16.0
output/preprocessed_image\A\A208.jpg,0.0
output/preprocessed_image\F\F395.jpg,5.0
output/preprocessed_image\I\I1.jpg,8.0
output/preprocessed_image\U\U18.jpg,20.0
output/preprocessed_image\Y\Y410.jpg,24.0
output/preprocessed_image\K\K321.jpg,10.0
output/preprocessed_image\L\L364.jpg,11.0
output/preprocessed_image\R\R340.jpg,17.0
output/preprocessed_image\R\R345.jpg,17.0
output/preprocessed_image\A\A436.jpg,0.0
output/preprocessed_image\W\W345.jpg,22.0
output/preprocessed_image\A\A230.jpg,0.0
output/preprocessed_image\M\M190.jpg,12.0
output/preprocessed_image\K\K480.jpg,10.0
output/preprocessed_image\N\N208.jpg,13.0
output/preprocessed_image\Q\Q344.jpg,16.0
output/preprocessed_image\Y\Y328.jpg,24.0
output/preprocessed_image\C\C113.jpg,2.0
output/preprocessed_image\P\P168.jpg,15.0
output/preprocessed_image\Q\Q58.jpg,16.0
output/preprocessed_image\P\P421.jpg,15.0
output/preprocessed_image\S\S163.jpg,18.0
output/preprocessed_image\D\D492.jpg,3.0
output/preprocessed_image\H\H51.jpg,7.0
output/preprocessed_image\B\B3.jpg,1.0
output/preprocessed_image\X\X62.jpg,23.0
output/preprocessed_image\E\E209.jpg,4.0
output/preprocessed_image\M\M258.jpg,12.0
output/preprocessed_image\K\K267.jpg,10.0
output/preprocessed_image\N\N482.jpg,13.0
output/preprocessed_image\Y\Y98.jpg,24.0
output/preprocessed_image\L\L95.jpg,11.0
output/preprocessed_image\N\N175.jpg,13.0
output/preprocessed_image\I\I149.jpg,8.0
output/preprocessed_image\G\G98.jpg,6.0
output/preprocessed_image\T\T305.jpg,19.0
output/preprocessed_image\R\R417.jpg,17.0
output/preprocessed_image\O\O76.jpg,14.0
output/preprocessed_image\H\H245.jpg,7.0
output/preprocessed_image\M\M234.jpg,12.0
output/preprocessed_image\X\X326.jpg,23.0
output/preprocessed_image\I\I405.jpg,8.0
output/preprocessed_image\M\M215.jpg,12.0
output/preprocessed_image\R\R32.jpg,17.0
output/preprocessed_image\A\A132.jpg,0.0
output/preprocessed_image\D\D180.jpg,3.0
output/preprocessed_image\X\X370.jpg,23.0
output/preprocessed_image\J\J293.jpg,9.0
output/preprocessed_image\P\P259.jpg,15.0
output/preprocessed_image\A\A295.jpg,0.0
output/preprocessed_image\Q\Q283.jpg,16.0
output/preprocessed_image\Z\Z447.jpg,25.0
output/preprocessed_image\T\T358.jpg,19.0
output/preprocessed_image\O\O291.jpg,14.0
output/preprocessed_image\P\P74.jpg,15.0
output/preprocessed_image\E\E83.jpg,4.0
output/preprocessed_image\H\H472.jpg,7.0
output/preprocessed_image\K\K415.jpg,10.0
output/preprocessed_image\C\C452.jpg,2.0
output/preprocessed_image\J\J465.jpg,9.0
output/preprocessed_image\R\R472.jpg,17.0
output/preprocessed_image\L\L188.jpg,11.0
output/preprocessed_image\U\U220.jpg,20.0
output/preprocessed_image\V\V3.jpg,21.0
output/preprocessed_image\V\V109.jpg,21.0
output/preprocessed_image\J\J242.jpg,9.0
output/preprocessed_image\K\K465.jpg,10.0
output/preprocessed_image\Q\Q311.jpg,16.0
output/preprocessed_image\I\I24.jpg,8.0
output/preprocessed_image\J\J474.jpg,9.0
output/preprocessed_image\L\L437.jpg,11.0
output/preprocessed_image\X\X109.jpg,23.0
output/preprocessed_image\B\B154.jpg,1.0
output/preprocessed_image\X\X220.jpg,23.0
output/preprocessed_image\H\H124.jpg,7.0
output/preprocessed_image\K\K441.jpg,10.0
output/preprocessed_image\M\M49.jpg,12.0
output/preprocessed_image\N\N163.jpg,13.0
output/preprocessed_image\O\O23.jpg,14.0
output/preprocessed_image\nothing\nothing494.jpg,26.0
output/preprocessed_image\I\I374.jpg,8.0
output/preprocessed_image\H\H305.jpg,7.0
output/preprocessed_image\P\P442.jpg,15.0
output/preprocessed_image\W\W366.jpg,22.0
output/preprocessed_image\A\A264.jpg,0.0
output/preprocessed_image\U\U338.jpg,20.0
output/preprocessed_image\D\D194.jpg,3.0
output/preprocessed_image\H\H232.jpg,7.0
output/preprocessed_image\K\K64.jpg,10.0
output/preprocessed_image\Q\Q320.jpg,16.0
output/preprocessed_image\X\X321.jpg,23.0
output/preprocessed_image\L\L285.jpg,11.0
output/preprocessed_image\N\N87.jpg,13.0
output/preprocessed_image\E\E354.jpg,4.0
output/preprocessed_image\L\L308.jpg,11.0
output/preprocessed_image\Z\Z107.jpg,25.0
output/preprocessed_image\R\R148.jpg,17.0
output/preprocessed_image\U\U44.jpg,20.0
output/preprocessed_image\B\B317.jpg,1.0
output/preprocessed_image\S\S269.jpg,18.0
output/preprocessed_image\Z\Z181.jpg,25.0
output/preprocessed_image\B\B291.jpg,1.0
output/preprocessed_image\I\I145.jpg,8.0
output/preprocessed_image\T\T424.jpg,19.0
output/preprocessed_image\Z\Z235.jpg,25.0
output/preprocessed_image\D\D411.jpg,3.0
output/preprocessed_image\B\B304.jpg,1.0
output/preprocessed_image\R\R284.jpg,17.0
output/preprocessed_image\Y\Y309.jpg,24.0
output/preprocessed_image\I\I210.jpg,8.0
output/preprocessed_image\C\C255.jpg,2.0
output/preprocessed_image\G\G221.jpg,6.0
output/preprocessed_image\R\R306.jpg,17.0
output/preprocessed_image\Y\Y470.jpg,24.0
output/preprocessed_image\K\K369.jpg,10.0
output/preprocessed_image\Y\Y321.jpg,24.0
output/preprocessed_image\H\H173.jpg,7.0
output/preprocessed_image\W\W313.jpg,22.0
output/preprocessed_image\I\I12.jpg,8.0
output/preprocessed_image\M\M423.jpg,12.0
output/preprocessed_image\D\D350.jpg,3.0
output/preprocessed_image\Q\Q182.jpg,16.0
output/preprocessed_image\I\I370.jpg,8.0
output/preprocessed_image\N\N344.jpg,13.0
output/preprocessed_image\G\G314.jpg,6.0
output/preprocessed_image\X\X223.jpg,23.0
output/preprocessed_image\H\H35.jpg,7.0
output/preprocessed_image\nothing\nothing356.jpg,26.0
output/preprocessed_image\Y\Y416.jpg,24.0
output/preprocessed_image\V\V34.jpg,21.0
output/preprocessed_image\R\R27.jpg,17.0
output/preprocessed_image\N\N425.jpg,13.0
output/preprocessed_image\R\R444.jpg,17.0
output/preprocessed_image\H\H346.jpg,7.0
output/preprocessed_image\E\E163.jpg,4.0
output/preprocessed_image\K\K196.jpg,10.0
output/preprocessed_image\nothing\nothing325.jpg,26.0
output/preprocessed_image\K\K362.jpg,10.0
output/preprocessed_image\U\U103.jpg,20.0
output/preprocessed_image\X\X173.jpg,23.0
output/preprocessed_image\V\V466.jpg,21.0
output/preprocessed_image\S\S142.jpg,18.0
output/preprocessed_image\E\E330.jpg,4.0
output/preprocessed_image\M\M366.jpg,12.0
output/preprocessed_image\J\J222.jpg,9.0
output/preprocessed_image\B\B244.jpg,1.0
output/preprocessed_image\S\S169.jpg,18.0
output/preprocessed_image\L\L77.jpg,11.0
output/preprocessed_image\B\B40.jpg,1.0
output/preprocessed_image\D\D389.jpg,3.0
output/preprocessed_image\I\I248.jpg,8.0
output/preprocessed_image\W\W145.jpg,22.0
output/preprocessed_image\H\H398.jpg,7.0
output/preprocessed_image\J\J307.jpg,9.0
output/preprocessed_image\B\B180.jpg,1.0
output/preprocessed_image\Z\Z26.jpg,25.0
output/preprocessed_image\nothing\nothing81.jpg,26.0
output/preprocessed_image\U\U321.jpg,20.0
output/preprocessed_image\S\S294.jpg,18.0
output/preprocessed_image\P\P158.jpg,15.0
output/preprocessed_image\U\U189.jpg,20.0
output/preprocessed_image\Y\Y406.jpg,24.0
output/preprocessed_image\P\P392.jpg,15.0
output/preprocessed_image\B\B378.jpg,1.0
output/preprocessed_image\W\W80.jpg,22.0
output/preprocessed_image\M\M184.jpg,12.0
output/preprocessed_image\R\R185.jpg,17.0
output/preprocessed_image\C\C489.jpg,2.0
output/preprocessed_image\T\T267.jpg,19.0
output/preprocessed_image\Z\Z215.jpg,25.0
output/preprocessed_image\E\E155.jpg,4.0
output/preprocessed_image\Q\Q63.jpg,16.0
output/preprocessed_image\T\T56.jpg,19.0
output/preprocessed_image\I\I317.jpg,8.0
output/preprocessed_image\Q\Q485.jpg,16.0
output/preprocessed_image\Y\Y66.jpg,24.0
output/preprocessed_image\H\H372.jpg,7.0
output/preprocessed_image\H\H455.jpg,7.0
output/preprocessed_image\Z\Z154.jpg,25.0
output/preprocessed_image\K\K494.jpg,10.0
output/preprocessed_image\C\C221.jpg,2.0
output/preprocessed_image\W\W152.jpg,22.0
output/preprocessed_image\T\T76.jpg,19.0
output/preprocessed_image\C\C284.jpg,2.0
output/preprocessed_image\U\U89.jpg,20.0
output/preprocessed_image\F\F217.jpg,5.0
output/preprocessed_image\M\M260.jpg,12.0
output/preprocessed_image\A\A277.jpg,0.0
output/preprocessed_image\Q\Q235.jpg,16.0
output/preprocessed_image\K\K112.jpg,10.0
output/preprocessed_image\J\J364.jpg,9.0
output/preprocessed_image\B\B115.jpg,1.0
output/preprocessed_image\W\W367.jpg,22.0
output/preprocessed_image\R\R351.jpg,17.0
output/preprocessed_image\W\W341.jpg,22.0
output/preprocessed_image\C\C289.jpg,2.0
output/preprocessed_image\Y\Y339.jpg,24.0
output/preprocessed_image\G\G80.jpg,6.0
output/preprocessed_image\G\G446.jpg,6.0
output/preprocessed_image\B\B101.jpg,1.0
output/preprocessed_image\R\R61.jpg,17.0
output/preprocessed_image\T\T396.jpg,19.0
output/preprocessed_image\F\F250.jpg,5.0
output/preprocessed_image\V\V224.jpg,21.0
output/preprocessed_image\U\U243.jpg,20.0
output/preprocessed_image\S\S159.jpg,18.0
output/preprocessed_image\S\S365.jpg,18.0
output/preprocessed_image\Y\Y322.jpg,24.0
output/preprocessed_image\M\M97.jpg,12.0
output/preprocessed_image\J\J471.jpg,9.0
output/preprocessed_image\Z\Z310.jpg,25.0
output/preprocessed_image\R\R269.jpg,17.0
output/preprocessed_image\T\T30.jpg,19.0
output/preprocessed_image\X\X89.jpg,23.0
output/preprocessed_image\O\O182.jpg,14.0
output/preprocessed_image\J\J8.jpg,9.0
output/preprocessed_image\J\J219.jpg,9.0
output/preprocessed_image\P\P363.jpg,15.0
output/preprocessed_image\P\P255.jpg,15.0
output/preprocessed_image\M\M433.jpg,12.0
output/preprocessed_image\V\V325.jpg,21.0
output/preprocessed_image\T\T113.jpg,19.0
output/preprocessed_image\Q\Q101.jpg,16.0
output/preprocessed_image\F\F97.jpg,5.0
output/preprocessed_image\T\T48.jpg,19.0
output/preprocessed_image\B\B171.jpg,1.0
output/preprocessed_image\B\B330.jpg,1.0
output/preprocessed_image\W\W20.jpg,22.0
output/preprocessed_image\R\R92.jpg,17.0
output/preprocessed_image\J\J103.jpg,9.0
output/preprocessed_image\D\D433.jpg,3.0
output/preprocessed_image\N\N394.jpg,13.0
output/preprocessed_image\S\S398.jpg,18.0
output/preprocessed_image\M\M98.jpg,12.0
output/preprocessed_image\Q\Q150.jpg,16.0
output/preprocessed_image\U\U421.jpg,20.0
output/preprocessed_image\A\A477.jpg,0.0
output/preprocessed_image\Z\Z3.jpg,25.0
output/preprocessed_image\D\D476.jpg,3.0
output/preprocessed_image\W\W450.jpg,22.0
output/preprocessed_image\J\J107.jpg,9.0
output/preprocessed_image\I\I351.jpg,8.0
output/preprocessed_image\O\O16.jpg,14.0
output/preprocessed_image\K\K233.jpg,10.0
output/preprocessed_image\L\L119.jpg,11.0
output/preprocessed_image\H\H282.jpg,7.0
output/preprocessed_image\Q\Q29.jpg,16.0
output/preprocessed_image\Z\Z392.jpg,25.0
output/preprocessed_image\B\B12.jpg,1.0
output/preprocessed_image\G\G479.jpg,6.0
output/preprocessed_image\U\U82.jpg,20.0
output/preprocessed_image\F\F98.jpg,5.0
output/preprocessed_image\T\T43.jpg,19.0
output/preprocessed_image\V\V8.jpg,21.0
output/preprocessed_image\Y\Y380.jpg,24.0
output/preprocessed_image\V\V490.jpg,21.0
output/preprocessed_image\E\E349.jpg,4.0
output/preprocessed_image\N\N44.jpg,13.0
output/preprocessed_image\K\K327.jpg,10.0
output/preprocessed_image\D\D8.jpg,3.0
output/preprocessed_image\N\N452.jpg,13.0
output/preprocessed_image\G\G297.jpg,6.0
output/preprocessed_image\U\U350.jpg,20.0
output/preprocessed_image\H\H249.jpg,7.0
output/preprocessed_image\M\M317.jpg,12.0
output/preprocessed_image\Q\Q127.jpg,16.0
output/preprocessed_image\S\S378.jpg,18.0
output/preprocessed_image\Z\Z55.jpg,25.0
output/preprocessed_image\G\G213.jpg,6.0
output/preprocessed_image\F\F447.jpg,5.0
output/preprocessed_image\C\C130.jpg,2.0
output/preprocessed_image\Y\Y374.jpg,24.0
output/preprocessed_image\S\S494.jpg,18.0
output/preprocessed_image\P\P227.jpg,15.0
output/preprocessed_image\A\A148.jpg,0.0
output/preprocessed_image\B\B231.jpg,1.0
output/preprocessed_image\R\R25.jpg,17.0
output/preprocessed_image\N\N395.jpg,13.0
output/preprocessed_image\U\U65.jpg,20.0
output/preprocessed_image\D\D316.jpg,3.0
output/preprocessed_image\D\D310.jpg,3.0
output/preprocessed_image\G\G8.jpg,6.0
output/preprocessed_image\M\M414.jpg,12.0
output/preprocessed_image\Y\Y108.jpg,24.0
output/preprocessed_image\K\K360.jpg,10.0
output/preprocessed_image\S\S89.jpg,18.0
output/preprocessed_image\N\N465.jpg,13.0
output/preprocessed_image\P\P333.jpg,15.0
output/preprocessed_image\E\E128.jpg,4.0
output/preprocessed_image\A\A441.jpg,0.0
output/preprocessed_image\nothing\nothing84.jpg,26.0
output/preprocessed_image\C\C403.jpg,2.0
output/preprocessed_image\B\B473.jpg,1.0
output/preprocessed_image\B\B144.jpg,1.0
output/preprocessed_image\S\S337.jpg,18.0
output/preprocessed_image\A\A92.jpg,0.0
output/preprocessed_image\L\L72.jpg,11.0
output/preprocessed_image\N\N440.jpg,13.0
output/preprocessed_image\W\W287.jpg,22.0
output/preprocessed_image\V\V366.jpg,21.0
output/preprocessed_image\A\A137.jpg,0.0
output/preprocessed_image\S\S366.jpg,18.0
output/preprocessed_image\A\A167.jpg,0.0
output/preprocessed_image\Q\Q228.jpg,16.0
output/preprocessed_image\I\I347.jpg,8.0
output/preprocessed_image\R\R120.jpg,17.0
output/preprocessed_image\V\V307.jpg,21.0
output/preprocessed_image\D\D98.jpg,3.0
output/preprocessed_image\E\E89.jpg,4.0
output/preprocessed_image\F\F429.jpg,5.0
output/preprocessed_image\W\W316.jpg,22.0
output/preprocessed_image\N\N54.jpg,13.0
output/preprocessed_image\W\W195.jpg,22.0
output/preprocessed_image\N\N60.jpg,13.0
output/preprocessed_image\Z\Z437.jpg,25.0
output/preprocessed_image\J\J214.jpg,9.0
output/preprocessed_image\J\J387.jpg,9.0
output/preprocessed_image\D\D395.jpg,3.0
output/preprocessed_image\O\O409.jpg,14.0
output/preprocessed_image\E\E125.jpg,4.0
output/preprocessed_image\I\I30.jpg,8.0
output/preprocessed_image\L\L123.jpg,11.0
output/preprocessed_image\S\S301.jpg,18.0
output/preprocessed_image\B\B14.jpg,1.0
output/preprocessed_image\Z\Z311.jpg,25.0
output/preprocessed_image\H\H335.jpg,7.0
output/preprocessed_image\F\F43.jpg,5.0
output/preprocessed_image\R\R102.jpg,17.0
output/preprocessed_image\B\B487.jpg,1.0
output/preprocessed_image\Z\Z403.jpg,25.0
output/preprocessed_image\P\P346.jpg,15.0
output/preprocessed_image\K\K334.jpg,10.0
output/preprocessed_image\O\O457.jpg,14.0
output/preprocessed_image\Q\Q238.jpg,16.0
output/preprocessed_image\K\K235.jpg,10.0
output/preprocessed_image\V\V282.jpg,21.0
output/preprocessed_image\W\W221.jpg,22.0
output/preprocessed_image\P\P475.jpg,15.0
output/preprocessed_image\S\S214.jpg,18.0
output/preprocessed_image\nothing\nothing252.jpg,26.0
output/preprocessed_image\G\G176.jpg,6.0
output/preprocessed_image\K\K395.jpg,10.0
output/preprocessed_image\Q\Q472.jpg,16.0
output/preprocessed_image\F\F385.jpg,5.0
output/preprocessed_image\V\V339.jpg,21.0
output/preprocessed_image\S\S182.jpg,18.0
output/preprocessed_image\I\I432.jpg,8.0
output/preprocessed_image\B\B333.jpg,1.0
output/preprocessed_image\N\N468.jpg,13.0
output/preprocessed_image\nothing\nothing368.jpg,26.0
output/preprocessed_image\Q\Q333.jpg,16.0
output/preprocessed_image\X\X434.jpg,23.0
output/preprocessed_image\Y\Y437.jpg,24.0
output/preprocessed_image\G\G460.jpg,6.0
output/preprocessed_image\Y\Y163.jpg,24.0
output/preprocessed_image\C\C156.jpg,2.0
output/preprocessed_image\X\X337.jpg,23.0
output/preprocessed_image\V\V424.jpg,21.0
output/preprocessed_image\U\U226.jpg,20.0
output/preprocessed_image\A\A76.jpg,0.0
output/preprocessed_image\E\E108.jpg,4.0
output/preprocessed_image\A\A168.jpg,0.0
output/preprocessed_image\P\P281.jpg,15.0
output/preprocessed_image\G\G57.jpg,6.0
output/preprocessed_image\N\N331.jpg,13.0
output/preprocessed_image\nothing\nothing387.jpg,26.0
output/preprocessed_image\O\O360.jpg,14.0
output/preprocessed_image\E\E416.jpg,4.0
output/preprocessed_image\U\U490.jpg,20.0
output/preprocessed_image\I\I495.jpg,8.0
output/preprocessed_image\U\U261.jpg,20.0
output/preprocessed_image\B\B24.jpg,1.0
output/preprocessed_image\N\N239.jpg,13.0
output/preprocessed_image\Q\Q459.jpg,16.0
output/preprocessed_image\X\X371.jpg,23.0
output/preprocessed_image\F\F39.jpg,5.0
output/preprocessed_image\I\I191.jpg,8.0
output/preprocessed_image\Q\Q373.jpg,16.0
output/preprocessed_image\N\N31.jpg,13.0
output/preprocessed_image\L\L407.jpg,11.0
output/preprocessed_image\S\S340.jpg,18.0
output/preprocessed_image\F\F92.jpg,5.0
output/preprocessed_image\A\A77.jpg,0.0
output/preprocessed_image\N\N345.jpg,13.0
output/preprocessed_image\H\H304.jpg,7.0
output/preprocessed_image\F\F398.jpg,5.0
output/preprocessed_image\L\L284.jpg,11.0
output/preprocessed_image\G\G380.jpg,6.0
output/preprocessed_image\Q\Q113.jpg,16.0
output/preprocessed_image\F\F366.jpg,5.0
output/preprocessed_image\T\T130.jpg,19.0
output/preprocessed_image\A\A395.jpg,0.0
output/preprocessed_image\S\S497.jpg,18.0
output/preprocessed_image\D\D420.jpg,3.0
output/preprocessed_image\H\H381.jpg,7.0
output/preprocessed_image\T\T233.jpg,19.0
output/preprocessed_image\T\T379.jpg,19.0
output/preprocessed_image\S\S443.jpg,18.0
output/preprocessed_image\V\V267.jpg,21.0
output/preprocessed_image\B\B453.jpg,1.0
output/preprocessed_image\K\K230.jpg,10.0
output/preprocessed_image\W\W21.jpg,22.0
output/preprocessed_image\N\N407.jpg,13.0
output/preprocessed_image\D\D123.jpg,3.0
output/preprocessed_image\Y\Y395.jpg,24.0
output/preprocessed_image\S\S176.jpg,18.0
output/preprocessed_image\G\G400.jpg,6.0
output/preprocessed_image\W\W38.jpg,22.0
output/preprocessed_image\E\E229.jpg,4.0
output/preprocessed_image\B\B250.jpg,1.0
output/preprocessed_image\F\F329.jpg,5.0
output/preprocessed_image\E\E473.jpg,4.0
output/preprocessed_image\B\B76.jpg,1.0
output/preprocessed_image\G\G313.jpg,6.0
output/preprocessed_image\nothing\nothing213.jpg,26.0
output/preprocessed_image\V\V384.jpg,21.0
output/preprocessed_image\A\A26.jpg,0.0
output/preprocessed_image\V\V362.jpg,21.0
output/preprocessed_image\E\E487.jpg,4.0
output/preprocessed_image\K\K193.jpg,10.0
output/preprocessed_image\J\J288.jpg,9.0
output/preprocessed_image\N\N69.jpg,13.0
output/preprocessed_image\B\B383.jpg,1.0
output/preprocessed_image\V\V167.jpg,21.0
output/preprocessed_image\nothing\nothing359.jpg,26.0
output/preprocessed_image\I\I140.jpg,8.0
output/preprocessed_image\G\G433.jpg,6.0
output/preprocessed_image\B\B394.jpg,1.0
output/preprocessed_image\D\D241.jpg,3.0
output/preprocessed_image\O\O51.jpg,14.0
output/preprocessed_image\F\F399.jpg,5.0
output/preprocessed_image\Z\Z163.jpg,25.0
output/preprocessed_image\W\W245.jpg,22.0
output/preprocessed_image\V\V230.jpg,21.0
output/preprocessed_image\K\K346.jpg,10.0
output/preprocessed_image\J\J84.jpg,9.0
output/preprocessed_image\L\L312.jpg,11.0
output/preprocessed_image\K\K106.jpg,10.0
output/preprocessed_image\O\O193.jpg,14.0
output/preprocessed_image\A\A185.jpg,0.0
output/preprocessed_image\M\M90.jpg,12.0
output/preprocessed_image\X\X467.jpg,23.0
output/preprocessed_image\O\O444.jpg,14.0
output/preprocessed_image\W\W141.jpg,22.0
output/preprocessed_image\G\G256.jpg,6.0
output/preprocessed_image\G\G282.jpg,6.0
output/preprocessed_image\L\L453.jpg,11.0
output/preprocessed_image\W\W394.jpg,22.0
output/preprocessed_image\nothing\nothing30.jpg,26.0
output/preprocessed_image\P\P365.jpg,15.0
output/preprocessed_image\S\S236.jpg,18.0
output/preprocessed_image\W\W271.jpg,22.0
output/preprocessed_image\N\N446.jpg,13.0
output/preprocessed_image\M\M372.jpg,12.0
output/preprocessed_image\E\E37.jpg,4.0
output/preprocessed_image\F\F400.jpg,5.0
output/preprocessed_image\L\L28.jpg,11.0
output/preprocessed_image\B\B58.jpg,1.0
