sub_path,target
output/preprocessed_image\X\X2073.jpg,23.0
output/preprocessed_image\Z\Z2550.jpg,25.0
output/preprocessed_image\D\D2441.jpg,3.0
output/preprocessed_image\Z\Z1616.jpg,25.0
output/preprocessed_image\P\P1044.jpg,15.0
output/preprocessed_image\N\N3310.jpg,13.0
output/preprocessed_image\V\V3388.jpg,21.0
output/preprocessed_image\J\J1412.jpg,9.0
output/preprocessed_image\S\S2301.jpg,18.0
output/preprocessed_image\Y\Y449.jpg,24.0
output/preprocessed_image\G\G508.jpg,6.0
output/preprocessed_image\F\F2449.jpg,5.0
output/preprocessed_image\E\E1372.jpg,4.0
output/preprocessed_image\K\K770.jpg,10.0
output/preprocessed_image\I\I275.jpg,8.0
output/preprocessed_image\D\D3184.jpg,3.0
output/preprocessed_image\Q\Q957.jpg,16.0
output/preprocessed_image\Y\Y687.jpg,24.0
output/preprocessed_image\V\V1295.jpg,21.0
output/preprocessed_image\P\P1815.jpg,15.0
output/preprocessed_image\V\V597.jpg,21.0
output/preprocessed_image\A\A2446.jpg,0.0
output/preprocessed_image\P\P2293.jpg,15.0
output/preprocessed_image\T\T2006.jpg,19.0
output/preprocessed_image\G\G1625.jpg,6.0
output/preprocessed_image\P\P2455.jpg,15.0
output/preprocessed_image\X\X74.jpg,23.0
output/preprocessed_image\Q\Q42.jpg,16.0
output/preprocessed_image\O\O1764.jpg,14.0
output/preprocessed_image\X\X2948.jpg,23.0
output/preprocessed_image\Y\Y3179.jpg,24.0
output/preprocessed_image\T\T1714.jpg,19.0
output/preprocessed_image\F\F1846.jpg,5.0
output/preprocessed_image\D\D542.jpg,3.0
output/preprocessed_image\U\U1595.jpg,20.0
output/preprocessed_image\R\R1999.jpg,17.0
output/preprocessed_image\U\U1983.jpg,20.0
output/preprocessed_image\I\I2601.jpg,8.0
output/preprocessed_image\J\J2014.jpg,9.0
output/preprocessed_image\A\A1284.jpg,0.0
output/preprocessed_image\E\E1317.jpg,4.0
output/preprocessed_image\C\C2135.jpg,2.0
output/preprocessed_image\C\C393.jpg,2.0
output/preprocessed_image\Y\Y674.jpg,24.0
output/preprocessed_image\Z\Z161.jpg,25.0
output/preprocessed_image\W\W2718.jpg,22.0
output/preprocessed_image\O\O1464.jpg,14.0
output/preprocessed_image\F\F3034.jpg,5.0
output/preprocessed_image\W\W3359.jpg,22.0
output/preprocessed_image\nothing\nothing555.jpg,26.0
output/preprocessed_image\L\L2192.jpg,11.0
output/preprocessed_image\K\K1372.jpg,10.0
output/preprocessed_image\T\T2199.jpg,19.0
output/preprocessed_image\Q\Q2623.jpg,16.0
output/preprocessed_image\W\W1661.jpg,22.0
output/preprocessed_image\G\G385.jpg,6.0
output/preprocessed_image\S\S2913.jpg,18.0
output/preprocessed_image\A\A2999.jpg,0.0
output/preprocessed_image\Z\Z2236.jpg,25.0
output/preprocessed_image\J\J1291.jpg,9.0
output/preprocessed_image\C\C1061.jpg,2.0
output/preprocessed_image\J\J2095.jpg,9.0
output/preprocessed_image\P\P2026.jpg,15.0
output/preprocessed_image\R\R1112.jpg,17.0
output/preprocessed_image\R\R407.jpg,17.0
output/preprocessed_image\O\O125.jpg,14.0
output/preprocessed_image\G\G2708.jpg,6.0
output/preprocessed_image\Z\Z724.jpg,25.0
output/preprocessed_image\O\O982.jpg,14.0
output/preprocessed_image\C\C62.jpg,2.0
output/preprocessed_image\N\N247.jpg,13.0
output/preprocessed_image\H\H1669.jpg,7.0
output/preprocessed_image\B\B1019.jpg,1.0
output/preprocessed_image\G\G3200.jpg,6.0
output/preprocessed_image\P\P476.jpg,15.0
output/preprocessed_image\I\I2333.jpg,8.0
output/preprocessed_image\L\L2120.jpg,11.0
output/preprocessed_image\J\J829.jpg,9.0
output/preprocessed_image\W\W2827.jpg,22.0
output/preprocessed_image\S\S1188.jpg,18.0
output/preprocessed_image\R\R1366.jpg,17.0
output/preprocessed_image\P\P3144.jpg,15.0
output/preprocessed_image\S\S394.jpg,18.0
output/preprocessed_image\L\L1068.jpg,11.0
output/preprocessed_image\J\J3276.jpg,9.0
output/preprocessed_image\V\V1140.jpg,21.0
output/preprocessed_image\K\K1037.jpg,10.0
output/preprocessed_image\I\I1061.jpg,8.0
output/preprocessed_image\J\J3308.jpg,9.0
output/preprocessed_image\Z\Z830.jpg,25.0
output/preprocessed_image\X\X120.jpg,23.0
output/preprocessed_image\T\T2848.jpg,19.0
output/preprocessed_image\C\C2415.jpg,2.0
output/preprocessed_image\C\C3328.jpg,2.0
output/preprocessed_image\B\B1146.jpg,1.0
output/preprocessed_image\S\S1420.jpg,18.0
output/preprocessed_image\O\O2639.jpg,14.0
output/preprocessed_image\J\J547.jpg,9.0
output/preprocessed_image\L\L1266.jpg,11.0
output/preprocessed_image\P\P361.jpg,15.0
output/preprocessed_image\N\N1270.jpg,13.0
output/preprocessed_image\Q\Q414.jpg,16.0
output/preprocessed_image\X\X830.jpg,23.0
output/preprocessed_image\V\V435.jpg,21.0
output/preprocessed_image\M\M2920.jpg,12.0
output/preprocessed_image\Y\Y554.jpg,24.0
output/preprocessed_image\D\D3081.jpg,3.0
output/preprocessed_image\T\T2515.jpg,19.0
output/preprocessed_image\D\D2483.jpg,3.0
output/preprocessed_image\E\E1809.jpg,4.0
output/preprocessed_image\O\O2377.jpg,14.0
output/preprocessed_image\I\I1127.jpg,8.0
output/preprocessed_image\H\H409.jpg,7.0
output/preprocessed_image\S\S1177.jpg,18.0
output/preprocessed_image\D\D1559.jpg,3.0
output/preprocessed_image\U\U2074.jpg,20.0
output/preprocessed_image\O\O1349.jpg,14.0
output/preprocessed_image\K\K1843.jpg,10.0
output/preprocessed_image\M\M1328.jpg,12.0
output/preprocessed_image\I\I2950.jpg,8.0
output/preprocessed_image\U\U1062.jpg,20.0
output/preprocessed_image\S\S698.jpg,18.0
output/preprocessed_image\C\C1130.jpg,2.0
output/preprocessed_image\G\G841.jpg,6.0
output/preprocessed_image\M\M1582.jpg,12.0
output/preprocessed_image\O\O313.jpg,14.0
output/preprocessed_image\nothing\nothing1949.jpg,26.0
output/preprocessed_image\T\T2469.jpg,19.0
output/preprocessed_image\O\O905.jpg,14.0
output/preprocessed_image\R\R1733.jpg,17.0
output/preprocessed_image\A\A484.jpg,0.0
output/preprocessed_image\W\W2446.jpg,22.0
output/preprocessed_image\M\M1313.jpg,12.0
output/preprocessed_image\B\B3373.jpg,1.0
output/preprocessed_image\E\E2257.jpg,4.0
output/preprocessed_image\L\L795.jpg,11.0
output/preprocessed_image\B\B46.jpg,1.0
output/preprocessed_image\N\N2653.jpg,13.0
output/preprocessed_image\Q\Q1960.jpg,16.0
output/preprocessed_image\Z\Z671.jpg,25.0
output/preprocessed_image\A\A571.jpg,0.0
output/preprocessed_image\I\I3374.jpg,8.0
output/preprocessed_image\N\N2307.jpg,13.0
output/preprocessed_image\O\O1242.jpg,14.0
output/preprocessed_image\D\D2320.jpg,3.0
output/preprocessed_image\P\P2966.jpg,15.0
output/preprocessed_image\H\H493.jpg,7.0
output/preprocessed_image\A\A1276.jpg,0.0
output/preprocessed_image\U\U1480.jpg,20.0
output/preprocessed_image\R\R1087.jpg,17.0
output/preprocessed_image\H\H1526.jpg,7.0
output/preprocessed_image\N\N1199.jpg,13.0
output/preprocessed_image\Y\Y3388.jpg,24.0
output/preprocessed_image\F\F1490.jpg,5.0
output/preprocessed_image\H\H3190.jpg,7.0
output/preprocessed_image\B\B330.jpg,1.0
output/preprocessed_image\A\A2417.jpg,0.0
output/preprocessed_image\nothing\nothing2722.jpg,26.0
output/preprocessed_image\S\S1546.jpg,18.0
output/preprocessed_image\E\E63.jpg,4.0
output/preprocessed_image\G\G223.jpg,6.0
output/preprocessed_image\F\F401.jpg,5.0
output/preprocessed_image\O\O1661.jpg,14.0
output/preprocessed_image\M\M1180.jpg,12.0
output/preprocessed_image\Y\Y1166.jpg,24.0
output/preprocessed_image\H\H242.jpg,7.0
output/preprocessed_image\U\U708.jpg,20.0
output/preprocessed_image\L\L1995.jpg,11.0
output/preprocessed_image\V\V1838.jpg,21.0
output/preprocessed_image\H\H2147.jpg,7.0
output/preprocessed_image\E\E1359.jpg,4.0
output/preprocessed_image\G\G353.jpg,6.0
output/preprocessed_image\V\V3035.jpg,21.0
output/preprocessed_image\B\B196.jpg,1.0
output/preprocessed_image\E\E1075.jpg,4.0
output/preprocessed_image\J\J1594.jpg,9.0
output/preprocessed_image\B\B2178.jpg,1.0
output/preprocessed_image\B\B1176.jpg,1.0
output/preprocessed_image\L\L90.jpg,11.0
output/preprocessed_image\L\L236.jpg,11.0
output/preprocessed_image\M\M1594.jpg,12.0
output/preprocessed_image\G\G861.jpg,6.0
output/preprocessed_image\D\D1823.jpg,3.0
output/preprocessed_image\X\X2895.jpg,23.0
output/preprocessed_image\U\U2161.jpg,20.0
output/preprocessed_image\X\X3282.jpg,23.0
output/preprocessed_image\H\H559.jpg,7.0
output/preprocessed_image\X\X88.jpg,23.0
output/preprocessed_image\B\B1854.jpg,1.0
output/preprocessed_image\X\X1163.jpg,23.0
output/preprocessed_image\Q\Q2448.jpg,16.0
output/preprocessed_image\D\D2934.jpg,3.0
output/preprocessed_image\O\O245.jpg,14.0
output/preprocessed_image\U\U483.jpg,20.0
output/preprocessed_image\C\C2876.jpg,2.0
output/preprocessed_image\A\A2773.jpg,0.0
output/preprocessed_image\F\F1593.jpg,5.0
output/preprocessed_image\D\D647.jpg,3.0
output/preprocessed_image\K\K1962.jpg,10.0
output/preprocessed_image\I\I460.jpg,8.0
output/preprocessed_image\F\F2391.jpg,5.0
output/preprocessed_image\B\B1969.jpg,1.0
output/preprocessed_image\K\K3168.jpg,10.0
output/preprocessed_image\V\V1580.jpg,21.0
output/preprocessed_image\J\J1431.jpg,9.0
output/preprocessed_image\A\A1077.jpg,0.0
output/preprocessed_image\L\L83.jpg,11.0
output/preprocessed_image\V\V2976.jpg,21.0
output/preprocessed_image\A\A80.jpg,0.0
output/preprocessed_image\A\A617.jpg,0.0
output/preprocessed_image\F\F2117.jpg,5.0
output/preprocessed_image\G\G510.jpg,6.0
output/preprocessed_image\B\B2167.jpg,1.0
output/preprocessed_image\H\H1050.jpg,7.0
output/preprocessed_image\T\T2883.jpg,19.0
output/preprocessed_image\T\T933.jpg,19.0
output/preprocessed_image\T\T3060.jpg,19.0
output/preprocessed_image\V\V1417.jpg,21.0
output/preprocessed_image\L\L1769.jpg,11.0
output/preprocessed_image\M\M2496.jpg,12.0
output/preprocessed_image\D\D34.jpg,3.0
output/preprocessed_image\G\G2047.jpg,6.0
output/preprocessed_image\D\D1536.jpg,3.0
output/preprocessed_image\X\X2481.jpg,23.0
output/preprocessed_image\R\R2993.jpg,17.0
output/preprocessed_image\D\D808.jpg,3.0
output/preprocessed_image\N\N894.jpg,13.0
output/preprocessed_image\X\X2573.jpg,23.0
output/preprocessed_image\R\R507.jpg,17.0
output/preprocessed_image\O\O328.jpg,14.0
output/preprocessed_image\W\W1412.jpg,22.0
output/preprocessed_image\T\T727.jpg,19.0
output/preprocessed_image\M\M544.jpg,12.0
output/preprocessed_image\K\K1516.jpg,10.0
output/preprocessed_image\E\E2194.jpg,4.0
output/preprocessed_image\K\K1109.jpg,10.0
output/preprocessed_image\H\H468.jpg,7.0
output/preprocessed_image\T\T547.jpg,19.0
output/preprocessed_image\K\K2514.jpg,10.0
output/preprocessed_image\O\O2912.jpg,14.0
output/preprocessed_image\C\C2031.jpg,2.0
output/preprocessed_image\X\X2666.jpg,23.0
output/preprocessed_image\Z\Z3162.jpg,25.0
output/preprocessed_image\L\L854.jpg,11.0
output/preprocessed_image\C\C1632.jpg,2.0
output/preprocessed_image\N\N3356.jpg,13.0
output/preprocessed_image\L\L1183.jpg,11.0
output/preprocessed_image\R\R3118.jpg,17.0
output/preprocessed_image\nothing\nothing2804.jpg,26.0
output/preprocessed_image\M\M1716.jpg,12.0
output/preprocessed_image\R\R997.jpg,17.0
output/preprocessed_image\B\B1112.jpg,1.0
output/preprocessed_image\Q\Q2892.jpg,16.0
output/preprocessed_image\M\M1899.jpg,12.0
output/preprocessed_image\P\P1586.jpg,15.0
output/preprocessed_image\F\F2183.jpg,5.0
output/preprocessed_image\A\A1998.jpg,0.0
output/preprocessed_image\D\D2093.jpg,3.0
output/preprocessed_image\H\H2908.jpg,7.0
output/preprocessed_image\X\X1350.jpg,23.0
output/preprocessed_image\V\V1955.jpg,21.0
output/preprocessed_image\L\L1263.jpg,11.0
output/preprocessed_image\A\A1845.jpg,0.0
output/preprocessed_image\I\I1564.jpg,8.0
output/preprocessed_image\M\M1170.jpg,12.0
output/preprocessed_image\D\D430.jpg,3.0
output/preprocessed_image\L\L3371.jpg,11.0
output/preprocessed_image\P\P1903.jpg,15.0
output/preprocessed_image\J\J934.jpg,9.0
output/preprocessed_image\M\M187.jpg,12.0
output/preprocessed_image\nothing\nothing1163.jpg,26.0
output/preprocessed_image\B\B437.jpg,1.0
output/preprocessed_image\Q\Q1615.jpg,16.0
output/preprocessed_image\G\G176.jpg,6.0
output/preprocessed_image\P\P284.jpg,15.0
output/preprocessed_image\R\R441.jpg,17.0
output/preprocessed_image\A\A1446.jpg,0.0
output/preprocessed_image\M\M3125.jpg,12.0
output/preprocessed_image\X\X2301.jpg,23.0
output/preprocessed_image\T\T1189.jpg,19.0
output/preprocessed_image\V\V2474.jpg,21.0
output/preprocessed_image\G\G1570.jpg,6.0
output/preprocessed_image\K\K1235.jpg,10.0
output/preprocessed_image\G\G2322.jpg,6.0
output/preprocessed_image\Z\Z2724.jpg,25.0
output/preprocessed_image\P\P2891.jpg,15.0
output/preprocessed_image\O\O4.jpg,14.0
output/preprocessed_image\E\E1596.jpg,4.0
output/preprocessed_image\C\C3201.jpg,2.0
output/preprocessed_image\S\S519.jpg,18.0
output/preprocessed_image\U\U402.jpg,20.0
output/preprocessed_image\M\M977.jpg,12.0
output/preprocessed_image\E\E2850.jpg,4.0
output/preprocessed_image\X\X1890.jpg,23.0
output/preprocessed_image\S\S1034.jpg,18.0
output/preprocessed_image\B\B2886.jpg,1.0
output/preprocessed_image\B\B1047.jpg,1.0
output/preprocessed_image\H\H2320.jpg,7.0
output/preprocessed_image\K\K3051.jpg,10.0
output/preprocessed_image\W\W2447.jpg,22.0
output/preprocessed_image\U\U3298.jpg,20.0
output/preprocessed_image\B\B2947.jpg,1.0
output/preprocessed_image\V\V1748.jpg,21.0
output/preprocessed_image\R\R2527.jpg,17.0
output/preprocessed_image\X\X2852.jpg,23.0
output/preprocessed_image\E\E968.jpg,4.0
output/preprocessed_image\A\A532.jpg,0.0
output/preprocessed_image\B\B2248.jpg,1.0
output/preprocessed_image\D\D1221.jpg,3.0
output/preprocessed_image\W\W3349.jpg,22.0
output/preprocessed_image\O\O1939.jpg,14.0
output/preprocessed_image\U\U2664.jpg,20.0
output/preprocessed_image\O\O32.jpg,14.0
output/preprocessed_image\J\J2475.jpg,9.0
output/preprocessed_image\U\U3339.jpg,20.0
output/preprocessed_image\S\S185.jpg,18.0
output/preprocessed_image\O\O134.jpg,14.0
output/preprocessed_image\D\D433.jpg,3.0
output/preprocessed_image\E\E30.jpg,4.0
output/preprocessed_image\F\F318.jpg,5.0
output/preprocessed_image\Y\Y2362.jpg,24.0
output/preprocessed_image\A\A166.jpg,0.0
output/preprocessed_image\E\E2061.jpg,4.0
output/preprocessed_image\R\R1526.jpg,17.0
output/preprocessed_image\O\O301.jpg,14.0
output/preprocessed_image\Z\Z1116.jpg,25.0
output/preprocessed_image\nothing\nothing862.jpg,26.0
output/preprocessed_image\U\U2243.jpg,20.0
output/preprocessed_image\O\O3315.jpg,14.0
output/preprocessed_image\J\J2437.jpg,9.0
output/preprocessed_image\H\H2438.jpg,7.0
output/preprocessed_image\M\M107.jpg,12.0
output/preprocessed_image\E\E3341.jpg,4.0
output/preprocessed_image\R\R3077.jpg,17.0
output/preprocessed_image\R\R594.jpg,17.0
output/preprocessed_image\F\F411.jpg,5.0
output/preprocessed_image\A\A1065.jpg,0.0
output/preprocessed_image\W\W356.jpg,22.0
output/preprocessed_image\X\X1557.jpg,23.0
output/preprocessed_image\B\B2842.jpg,1.0
output/preprocessed_image\P\P2174.jpg,15.0
output/preprocessed_image\I\I853.jpg,8.0
output/preprocessed_image\F\F1412.jpg,5.0
output/preprocessed_image\Y\Y683.jpg,24.0
output/preprocessed_image\A\A2597.jpg,0.0
output/preprocessed_image\J\J1630.jpg,9.0
output/preprocessed_image\O\O541.jpg,14.0
output/preprocessed_image\U\U2802.jpg,20.0
output/preprocessed_image\B\B2959.jpg,1.0
output/preprocessed_image\P\P665.jpg,15.0
output/preprocessed_image\Q\Q726.jpg,16.0
output/preprocessed_image\Z\Z3351.jpg,25.0
output/preprocessed_image\V\V2022.jpg,21.0
output/preprocessed_image\W\W3254.jpg,22.0
output/preprocessed_image\D\D1651.jpg,3.0
output/preprocessed_image\V\V3373.jpg,21.0
output/preprocessed_image\M\M2826.jpg,12.0
output/preprocessed_image\E\E337.jpg,4.0
output/preprocessed_image\I\I2307.jpg,8.0
output/preprocessed_image\F\F840.jpg,5.0
output/preprocessed_image\Q\Q2711.jpg,16.0
output/preprocessed_image\R\R2136.jpg,17.0
output/preprocessed_image\U\U650.jpg,20.0
output/preprocessed_image\J\J1888.jpg,9.0
output/preprocessed_image\W\W1666.jpg,22.0
output/preprocessed_image\X\X1275.jpg,23.0
output/preprocessed_image\N\N1074.jpg,13.0
output/preprocessed_image\H\H461.jpg,7.0
output/preprocessed_image\X\X496.jpg,23.0
output/preprocessed_image\I\I1347.jpg,8.0
output/preprocessed_image\B\B1521.jpg,1.0
output/preprocessed_image\L\L1877.jpg,11.0
output/preprocessed_image\R\R2477.jpg,17.0
output/preprocessed_image\T\T3337.jpg,19.0
output/preprocessed_image\G\G2235.jpg,6.0
output/preprocessed_image\O\O3293.jpg,14.0
output/preprocessed_image\C\C451.jpg,2.0
output/preprocessed_image\I\I1752.jpg,8.0
output/preprocessed_image\Q\Q1471.jpg,16.0
output/preprocessed_image\U\U820.jpg,20.0
output/preprocessed_image\J\J2099.jpg,9.0
output/preprocessed_image\Z\Z721.jpg,25.0
output/preprocessed_image\Q\Q1760.jpg,16.0
output/preprocessed_image\D\D2009.jpg,3.0
output/preprocessed_image\nothing\nothing543.jpg,26.0
output/preprocessed_image\Z\Z1981.jpg,25.0
output/preprocessed_image\F\F1768.jpg,5.0
output/preprocessed_image\V\V2761.jpg,21.0
output/preprocessed_image\N\N3182.jpg,13.0
output/preprocessed_image\H\H394.jpg,7.0
output/preprocessed_image\Y\Y362.jpg,24.0
output/preprocessed_image\S\S2469.jpg,18.0
output/preprocessed_image\U\U3343.jpg,20.0
output/preprocessed_image\X\X413.jpg,23.0
output/preprocessed_image\Q\Q180.jpg,16.0
output/preprocessed_image\G\G2348.jpg,6.0
output/preprocessed_image\L\L1964.jpg,11.0
output/preprocessed_image\C\C1554.jpg,2.0
output/preprocessed_image\W\W966.jpg,22.0
output/preprocessed_image\D\D2904.jpg,3.0
output/preprocessed_image\X\X1440.jpg,23.0
output/preprocessed_image\U\U2717.jpg,20.0
output/preprocessed_image\Z\Z524.jpg,25.0
output/preprocessed_image\K\K405.jpg,10.0
output/preprocessed_image\F\F13.jpg,5.0
output/preprocessed_image\W\W2117.jpg,22.0
output/preprocessed_image\L\L1314.jpg,11.0
output/preprocessed_image\P\P3106.jpg,15.0
output/preprocessed_image\Y\Y1150.jpg,24.0
output/preprocessed_image\I\I1549.jpg,8.0
output/preprocessed_image\L\L173.jpg,11.0
output/preprocessed_image\B\B79.jpg,1.0
output/preprocessed_image\H\H2922.jpg,7.0
output/preprocessed_image\A\A2467.jpg,0.0
output/preprocessed_image\U\U25.jpg,20.0
output/preprocessed_image\C\C1898.jpg,2.0
output/preprocessed_image\M\M2306.jpg,12.0
output/preprocessed_image\N\N2752.jpg,13.0
output/preprocessed_image\S\S2123.jpg,18.0
output/preprocessed_image\C\C2598.jpg,2.0
output/preprocessed_image\D\D1077.jpg,3.0
output/preprocessed_image\G\G63.jpg,6.0
output/preprocessed_image\Z\Z2367.jpg,25.0
output/preprocessed_image\W\W1916.jpg,22.0
output/preprocessed_image\E\E2356.jpg,4.0
output/preprocessed_image\E\E3244.jpg,4.0
output/preprocessed_image\D\D1994.jpg,3.0
output/preprocessed_image\U\U3131.jpg,20.0
output/preprocessed_image\Y\Y1995.jpg,24.0
output/preprocessed_image\D\D680.jpg,3.0
output/preprocessed_image\S\S1277.jpg,18.0
output/preprocessed_image\O\O1476.jpg,14.0
output/preprocessed_image\P\P634.jpg,15.0
output/preprocessed_image\I\I3325.jpg,8.0
output/preprocessed_image\A\A270.jpg,0.0
output/preprocessed_image\S\S1926.jpg,18.0
output/preprocessed_image\P\P3385.jpg,15.0
output/preprocessed_image\Y\Y147.jpg,24.0
output/preprocessed_image\T\T2554.jpg,19.0
output/preprocessed_image\J\J1616.jpg,9.0
output/preprocessed_image\V\V1558.jpg,21.0
output/preprocessed_image\P\P1479.jpg,15.0
output/preprocessed_image\A\A1922.jpg,0.0
output/preprocessed_image\C\C2699.jpg,2.0
output/preprocessed_image\J\J2193.jpg,9.0
output/preprocessed_image\I\I881.jpg,8.0
output/preprocessed_image\O\O711.jpg,14.0
output/preprocessed_image\Q\Q3250.jpg,16.0
output/preprocessed_image\X\X1953.jpg,23.0
output/preprocessed_image\X\X2333.jpg,23.0
output/preprocessed_image\T\T3024.jpg,19.0
output/preprocessed_image\K\K3255.jpg,10.0
output/preprocessed_image\Q\Q106.jpg,16.0
output/preprocessed_image\D\D2192.jpg,3.0
output/preprocessed_image\F\F604.jpg,5.0
output/preprocessed_image\X\X1611.jpg,23.0
output/preprocessed_image\Z\Z2133.jpg,25.0
output/preprocessed_image\M\M1253.jpg,12.0
output/preprocessed_image\M\M1014.jpg,12.0
output/preprocessed_image\A\A1990.jpg,0.0
output/preprocessed_image\S\S583.jpg,18.0
output/preprocessed_image\D\D1922.jpg,3.0
output/preprocessed_image\J\J1479.jpg,9.0
output/preprocessed_image\I\I2292.jpg,8.0
output/preprocessed_image\G\G148.jpg,6.0
output/preprocessed_image\L\L3275.jpg,11.0
output/preprocessed_image\Q\Q64.jpg,16.0
output/preprocessed_image\nothing\nothing2924.jpg,26.0
output/preprocessed_image\T\T1677.jpg,19.0
output/preprocessed_image\G\G1888.jpg,6.0
output/preprocessed_image\N\N2790.jpg,13.0
output/preprocessed_image\L\L805.jpg,11.0
output/preprocessed_image\B\B1886.jpg,1.0
output/preprocessed_image\D\D2436.jpg,3.0
output/preprocessed_image\O\O2740.jpg,14.0
output/preprocessed_image\H\H805.jpg,7.0
